Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
MaMar 13 10:58:01 mit-CF-AX2L-50MF CRON[16854]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 10:59:01 mit-CF-AX2L-50MF CRON[16942]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 10:59:01 mit-CF-AX2L-50MF CRON[16944]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[16999]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[17002]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17362]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17361]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17678]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17680]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17738]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17740]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17795]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17796]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17893]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17894]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17959]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17960]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18153]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18154]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18191]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18192]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18232]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18235]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18323]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18464]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18745]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/Mar 13 10:59:01 mit-CF-AX2L-50MF CRON[16942]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 10:59:01 mit-CF-AX2L-50MF CRON[16944]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[16999]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[17002]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17362]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17361]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17678]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17680]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17738]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17740]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17795]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17796]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17893]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17894]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17959]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17960]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18153]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18154]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18191]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18192]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18232]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18235]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18323]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18464]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18745]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18746]: (root) CMD (journalctl -f|grep iptables >> /var/www/t) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 10:59:01 mit-CF-AX2L-50MF CRON[16942]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 10:59:01 mit-CF-AX2L-50MF CRON[16944]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[16999]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[17002]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17362]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17361]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17678]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17680]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17738]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17740]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17795]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17796]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17893]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17894]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17959]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17960]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18153]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18154]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18191]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18192]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18232]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18235]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18323]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18464]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18745]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
MaD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[16999]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[17002]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17362]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17361]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17678]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17680]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17738]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17740]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17795]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17796]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17893]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17894]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17959]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17960]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18153]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18154]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18191]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18192]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18232]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18235]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18323]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18464]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18745]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18746]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:13:01 mit-CF-AX2L-50MF CRON[18920]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[16999]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:00:01 mit-CF-AX2L-50MF CRON[17002]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17362]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17361]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17678]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17680]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17738]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17740]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17795]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17796]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17893]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17894]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17959]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17960]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18153]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18154]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18191]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18192]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18232]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18235]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18323]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18464]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18745]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18746]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:13:01 mit-CF-AX2L-50MF CRON[18920]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:13:01 mit-CF-AX2L-50MF CRON[18922]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/D (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17362]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:01:01 mit-CF-AX2L-50MF CRON[17361]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17678]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:02:01 mit-CF-AX2L-50MF CRON[17680]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17738]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:03:01 mit-CF-AX2L-50MF CRON[17740]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17795]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:04:01 mit-CF-AX2L-50MF CRON[17796]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17893]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:05:01 mit-CF-AX2L-50MF CRON[17894]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17959]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:06:01 mit-CF-AX2L-50MF CRON[17960]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18153]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:07:01 mit-CF-AX2L-50MF CRON[18154]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18191]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:08:01 mit-CF-AX2L-50MF CRON[18192]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18232]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:09:02 mit-CF-AX2L-50MF CRON[18235]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18323]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:10:01 mit-CF-AX2L-50MF CRON[18324]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18463]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:11:01 mit-CF-AX2L-50MF CRON[18464]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18745]: (mit) CMD (sudo journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:12:01 mit-CF-AX2L-50MF CRON[18746]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
Mar 13 11:13:01 mit-CF-AX2L-50MF CRON[18920]: (root) CMD (journalctl -f|grep iptables >> /var/www/tsanta/php/netfilter/menu/history/history.data)
